"Balanced_accuracy" "Threshold" "Group"
"58" 32.9051584781669 "2600" "OR"
"59" 32.1312842584071 "2600" "OR"
"60" 33.4905580017236 "2600" "OR"
"61" 31.5101333655608 "2600" "OR"
"62" 32.175377300238 "2600" "OR"
"63" 31.6625220138097 "2600" "OR"
"64" 32.7724330300593 "2600" "OR"
"65" 30.7361189278929 "2600" "OR"
"66" 33.379729294252 "2600" "OR"
"67" 32.1556850370267 "2600" "OR"
"68" 33.7655897839682 "2600" "OR"
"69" 34.5670549293073 "2600" "OR"
"70" 33.9954396332681 "2600" "OR"
"71" 32.169120198603 "2600" "OR"
"72" 34.4432896175837 "2600" "OR"
"73" 33.4943602729824 "2600" "OR"
"74" 32.9069379426496 "2600" "OR"
"75" 33.5689841843976 "2600" "OR"
"76" 32.8257322778026 "2600" "OR"
"77" 32.3561939809817 "2600" "OR"
"78" 33.3488722089183 "2600" "OR"
"79" 32.6903530947461 "2600" "OR"
"80" 33.2319837016378 "2600" "OR"
"81" 33.0817036143985 "2600" "OR"
"82" 33.398123314512 "2600" "OR"
"83" 34.1414444369365 "2600" "OR"
"84" 32.9450775466466 "2600" "OR"
"85" 35.3802516953553 "2600" "OR"
"86" 33.2993747244835 "2600" "OR"
"87" 31.951678113226 "2600" "OR"
"88" 33.3258904007019 "2600" "OR"
"89" 34.2921587499925 "2600" "OR"
"90" 31.3256735048058 "2600" "OR"
"91" 33.6502841901616 "2600" "OR"
"92" 32.1076093578694 "2600" "OR"
"93" 32.1575873057983 "2600" "OR"
"94" 31.1224489129088 "2600" "OR"
"95" 33.2467137546832 "2600" "OR"
"96" 33.5334630029776 "2600" "OR"
"97" 34.4344536409478 "2600" "OR"
"98" 32.5825029145453 "2600" "OR"
"99" 33.9222620025735 "2600" "OR"
"100" 32.2272813982982 "2600" "OR"
"101" 33.1490072829912 "2600" "OR"
"102" 33.0289387423614 "2600" "OR"
"103" 34.6168726285129 "2600" "OR"
"104" 31.9996135099684 "2600" "OR"
"105" 32.2436668910929 "2600" "OR"
"106" 33.9511408153435 "2600" "OR"
"107" 33.257176441891 "2600" "OR"
"108" 32.1595764562834 "2600" "OR"
"109" 33.3150882210023 "2600" "OR"
"110" 33.8762812471562 "2600" "OR"
"111" 31.8085587987813 "2600" "OR"
"112" 33.0627414737348 "2600" "OR"
"113" 32.6561442340678 "2600" "OR"
"114" 33.3620131284966 "2600" "OR"
"115" 32.6837505980542 "2600" "OR"
"116" 33.9170736412862 "2600" "OR"
"117" 32.3026271040827 "2600" "OR"
"118" 31.6512077200052 "2600" "OR"
"119" 33.2937837037031 "2600" "OR"
"120" 32.0208502324892 "2600" "OR"
"121" 32.7917168139377 "2600" "OR"
"122" 32.8341879680048 "2600" "OR"
"123" 31.7661758128767 "2600" "OR"
"124" 33.4844786219446 "2600" "OR"
"125" 32.4563695909657 "2600" "OR"
"126" 33.0600420989132 "2600" "OR"
"127" 32.6855205080613 "2600" "OR"
"128" 32.9098884248657 "2600" "OR"
"129" 33.3323522552538 "2600" "OR"
"130" 32.3805227556972 "2600" "OR"
"131" 33.3780796045688 "2600" "OR"
"132" 34.5542049028295 "2600" "OR"
"133" 32.8619888900695 "2600" "OR"
"134" 33.4139195605165 "2600" "OR"
"135" 33.2335274367581 "2600" "OR"
"136" 32.347134679929 "2600" "OR"
"137" 32.8963829295369 "2600" "OR"
"138" 33.0657665832961 "2600" "OR"
"139" 33.3263199327291 "2600" "OR"
"140" 33.3316031568525 "2600" "OR"
"141" 33.1097349745889 "2600" "OR"
"142" 33.1168959805155 "2600" "OR"
"143" 33.0292565931059 "2600" "OR"
"144" 32.1185576421835 "2600" "OR"
"145" 31.7316570054451 "2600" "OR"
"146" 33.828944695053 "2600" "OR"
"147" 31.0363474382347 "2600" "OR"
"148" 32.8289082290088 "2600" "OR"
"149" 34.0874198171895 "2600" "OR"
"150" 33.0341964502982 "2600" "OR"
"151" 32.488177601474 "2600" "OR"
"152" 32.5970652658365 "2600" "OR"
"153" 31.9476681538012 "2600" "OR"
"154" 34.2768905975476 "2600" "OR"
"155" 31.7313420077682 "2600" "OR"
"156" 33.6589659224765 "2600" "OR"
"157" 32.5781226454604 "2600" "OR"
"158" 33.4884062764066 "2600" "OR"
"159" 32.9758392741201 "2600" "OR"
"160" 33.5848713336571 "2600" "OR"
"161" 32.4728466334087 "2600" "OR"
"162" 32.9337482515889 "2600" "OR"
"163" 33.2446497507531 "2600" "OR"
"164" 33.0920292343834 "2600" "OR"
"165" 33.0247981594037 "2600" "OR"
"166" 33.1867939058404 "2600" "OR"
"167" 32.737118315839 "2600" "OR"
"168" 33.73516633885 "2600" "OR"
"169" 33.0492921009421 "2600" "OR"
"170" 32.6874956931252 "2600" "OR"
"171" 32.0554925017489 "2600" "OR"
"172" 31.9287005254234 "2600" "OR"
"173" 32.7516081714656 "2600" "OR"
"174" 33.0710343634086 "2600" "OR"
"175" 32.8706196850845 "2600" "OR"
"176" 32.8214645666233 "2600" "OR"
"177" 32.2456609885978 "2600" "OR"
"178" 32.7112236127008 "2600" "OR"
"179" 33.0066782116909 "2600" "OR"
"180" 35.4347382540112 "2600" "OR"
"181" 32.4368561672827 "2600" "OR"
"182" 32.5724483412269 "2600" "OR"
"183" 33.4222432942394 "2600" "OR"
"184" 33.0247765593258 "2600" "OR"
"185" 32.8460434074739 "2600" "OR"
"186" 31.6371516241567 "2600" "OR"
"187" 32.4105738965662 "2600" "OR"
"188" 32.1935977543092 "2600" "OR"
"189" 32.4747459118543 "2600" "OR"
"190" 33.120042841805 "2600" "OR"
"191" 33.3188079468282 "2600" "OR"
"192" 31.6942815618478 "2600" "OR"
"193" 32.6365623106094 "2600" "OR"
"194" 34.1794405654538 "2600" "OR"
"195" 32.8276368748067 "2600" "OR"
"196" 31.8726294652949 "2600" "OR"
"197" 32.5263231265699 "2600" "OR"
"198" 32.3505714421161 "2600" "OR"
"199" 32.3724820336614 "2600" "OR"
"200" 33.1506966423465 "2600" "OR"
"201" 33.7881115781119 "2600" "OR"
"202" 33.2990385522857 "2600" "OR"
"203" 32.3866029287053 "2600" "OR"
"204" 32.5296212008298 "2600" "OR"
"205" 32.218419053861 "2600" "OR"
"206" 33.4708371556458 "2600" "OR"
"207" 34.3715732960394 "2600" "OR"
"208" 33.3846626916344 "2600" "OR"
"209" 33.1130790906802 "2600" "OR"
"210" 32.9622267199847 "2600" "OR"
"211" 33.4249306042497 "2600" "OR"
"212" 32.0213192679131 "2600" "OR"
"213" 35.3931634149747 "2600" "OR"
"214" 33.0948771715022 "2600" "OR"
"215" 32.9861843844003 "2600" "OR"
"216" 31.974429086895 "2600" "OR"
"217" 34.5487354065594 "2600" "OR"
"218" 34.8956457783093 "2600" "OR"
"219" 31.8579094207402 "2600" "OR"
"220" 33.0972490069023 "2600" "OR"
"221" 33.0013924661529 "2600" "OR"
"222" 31.8245783197151 "2600" "OR"
"223" 32.4968568095749 "2600" "OR"
"224" 31.6030380360152 "2600" "OR"
"225" 31.5027913568831 "2600" "OR"
"226" 31.4161859016781 "2600" "OR"
"227" 32.8614209726593 "2600" "OR"
"228" 33.6709828815456 "2600" "OR"
"229" 34.018093478743 "2600" "OR"
"230" 31.637762816783 "2600" "OR"
"231" 32.4931273887453 "2600" "OR"
"232" 34.4186926541135 "2600" "OR"
"233" 33.2625074998385 "2600" "OR"
"234" 32.9370436099832 "2600" "OR"
"235" 33.1688192430715 "2600" "OR"
"236" 33.7011357048801 "2600" "OR"
"237" 34.1365348871589 "2600" "OR"
"238" 32.9859548518542 "2600" "OR"
"239" 33.3349472495201 "2600" "OR"
"240" 34.6092171625202 "2600" "OR"
"241" 34.4155464129619 "2600" "OR"
"242" 33.4554131580615 "2600" "OR"
"243" 33.0348448078199 "2600" "OR"
"244" 32.005955538553 "2600" "OR"
"245" 31.7276165266956 "2600" "OR"
"246" 34.1409915972988 "2600" "OR"
"247" 32.4438081353352 "2600" "OR"
"248" 32.294575042027 "2600" "OR"
"249" 33.5250839018095 "2600" "OR"
"250" 31.6925782694212 "2600" "OR"
"251" 32.249031667157 "2600" "OR"
"252" 33.0719676199698 "2600" "OR"
"253" 32.0536797263338 "2600" "OR"
"254" 32.7075749685034 "2600" "OR"
"255" 32.1006526525229 "2600" "OR"
"256" 33.014327029021 "2600" "OR"
"257" 32.4882076843041 "2600" "OR"
"258" 32.3473820729285 "2600" "OR"
"259" 32.7452589241976 "2600" "OR"
"260" 32.7415368791846 "2600" "OR"
"261" 32.5954449424502 "2600" "OR"
"262" 32.6733389873104 "2600" "OR"
"263" 33.2468401188978 "2600" "OR"
"264" 33.0284393206946 "2600" "OR"
"265" 33.8248652301324 "2600" "OR"
"266" 32.6236059330327 "2600" "OR"
"267" 32.2732083706171 "2600" "OR"
"268" 32.8732796347302 "2600" "OR"
"269" 33.4721669472344 "2600" "OR"
"270" 33.0922556479398 "2600" "OR"
"271" 33.3139806815216 "2600" "OR"
"272" 32.0508828746191 "2600" "OR"
"273" 33.0659656030799 "2600" "OR"
"274" 31.6006793878249 "2600" "OR"
"275" 35.4235252270233 "2600" "OR"
"276" 32.9876189989452 "2600" "OR"
"277" 32.7835095102563 "2600" "OR"
"278" 33.5311023074244 "2600" "OR"
"279" 32.3469085486716 "2600" "OR"
"280" 33.4687807693352 "2600" "OR"
"281" 32.5733662873961 "2600" "OR"
"282" 33.2552633615362 "2600" "OR"
"283" 32.2171164885309 "2600" "OR"
"284" 33.6004660792016 "2600" "OR"
"285" 34.3708335631346 "2600" "OR"
"286" 33.0727701364293 "2600" "OR"
"287" 33.6681855380846 "2600" "OR"
"288" 33.6515445084657 "2600" "OR"
"289" 33.0967061743913 "2600" "OR"
"290" 32.8023749534527 "2600" "OR"
"291" 32.2064083993592 "2600" "OR"
"292" 33.8049610946694 "2600" "OR"
"293" 32.8539092278126 "2600" "OR"
"294" 32.5602769038309 "2600" "OR"
"295" 32.3832261661343 "2600" "OR"
"296" 32.2138144961221 "2600" "OR"
"297" 33.5666197308659 "2600" "OR"
"298" 33.542143009487 "2600" "OR"
"299" 32.8648534196393 "2600" "OR"
"300" 32.0889933599431 "2600" "OR"
"301" 33.6242621308534 "2600" "OR"
"302" 32.877044930429 "2600" "OR"
"303" 32.2714756435684 "2600" "OR"
"304" 34.9829381081169 "2600" "OR"
"305" 33.1123061318899 "2600" "OR"
"306" 33.5080325216273 "2600" "OR"
"307" 33.0859240792314 "2600" "OR"
"308" 31.9461048481184 "2600" "OR"
"309" 32.9531229743455 "2600" "OR"
"310" 31.3037356006139 "2600" "OR"
"311" 33.8073129245122 "2600" "OR"
"312" 32.6250303266395 "2600" "OR"
"313" 34.1491293662042 "2600" "OR"
"314" 33.9847593249354 "2600" "OR"
"315" 32.5570534229405 "2600" "OR"
"316" 33.9016176353276 "2600" "OR"
"317" 32.9242831253689 "2600" "OR"
"318" 34.1594057501013 "2600" "OR"
"319" 33.5800963112509 "2600" "OR"
"320" 32.4098569113605 "2600" "OR"
"321" 33.3243511212367 "2600" "OR"
"322" 33.5745601383474 "2600" "OR"
"323" 31.7294633674289 "2600" "OR"
"324" 31.6185815509235 "2600" "OR"
"325" 31.9280342381463 "2600" "OR"
"326" 33.326598292924 "2600" "OR"
"327" 33.0216556280432 "2600" "OR"
"328" 33.7938159262845 "2600" "OR"
"329" 32.3389951178902 "2600" "OR"
"330" 33.1962135811669 "2600" "OR"
"331" 33.9134844436876 "2600" "OR"
"332" 33.7308405224323 "2600" "OR"
"333" 33.4433552317003 "2600" "OR"
"334" 32.7974189004491 "2600" "OR"
"335" 32.6490729789811 "2600" "OR"
"336" 32.1100655393633 "2600" "OR"
"337" 35.1500166786175 "2600" "OR"
"338" 31.7482758363198 "2600" "OR"
"339" 32.4503026802571 "2600" "OR"
"340" 33.8746600737548 "2600" "OR"
"341" 33.4980605142857 "2600" "OR"
"342" 33.4828102944238 "2600" "OR"
"343" 32.6010572614673 "2600" "OR"
"344" 31.9756682398941 "2600" "OR"
"345" 33.0592114267126 "2600" "OR"
"346" 34.4124519258363 "2600" "OR"
"347" 31.6918500948155 "2600" "OR"
"348" 32.9072916397029 "2600" "OR"
"349" 33.0965868886094 "2600" "OR"
"350" 34.4036786285217 "2600" "OR"
"351" 32.8476593046421 "2600" "OR"
"352" 32.6581578671561 "2600" "OR"
"353" 31.5873116120271 "2600" "OR"
"354" 32.748311364989 "2600" "OR"
"355" 32.1992844719957 "2600" "OR"
"356" 34.0399177499165 "2600" "OR"
"357" 31.8221050818507 "2600" "OR"
"358" 33.8027003768332 "2600" "OR"
"359" 32.6903144622806 "2600" "OR"
"360" 33.0614088227281 "2600" "OR"
"361" 33.6196330861328 "2600" "OR"
"362" 32.0704590977771 "2600" "OR"
"363" 32.4528795667471 "2600" "OR"
"364" 33.6562757257827 "2600" "OR"
"365" 33.9886052221955 "2600" "OR"
"366" 31.254155603529 "2600" "OR"
"367" 32.0282803970253 "2600" "OR"
"368" 35.0803448438032 "2600" "OR"
"369" 31.1609282651756 "2600" "OR"
"370" 31.605948442342 "2600" "OR"
"371" 33.0480137157229 "2600" "OR"
"372" 34.0361517717879 "2600" "OR"
"373" 33.3209776534776 "2600" "OR"
"374" 32.9586040956273 "2600" "OR"
"375" 33.6905317687619 "2600" "OR"
"376" 32.1910695928912 "2600" "OR"
"377" 33.1679814593834 "2600" "OR"
"378" 34.3104772656565 "2600" "OR"
"379" 32.4030567467288 "2600" "OR"
"380" 32.1597363314593 "2600" "OR"
"381" 32.1764764021784 "2600" "OR"
"382" 33.2550454213762 "2600" "OR"
"383" 32.6163005797181 "2600" "OR"
"384" 32.5647997050197 "2600" "OR"
"385" 34.7014888122785 "2600" "OR"
"386" 32.7492174987139 "2600" "OR"
"387" 32.8282165340714 "2600" "OR"
"388" 32.5941671274613 "2600" "OR"
"389" 32.3022659594806 "2600" "OR"
"390" 33.39909678952 "2600" "OR"
"391" 31.9531559694142 "2600" "OR"
"392" 33.6369686880764 "2600" "OR"
"393" 34.3801990395569 "2600" "OR"
"394" 33.5290365182137 "2600" "OR"
"395" 32.6853305785778 "2600" "OR"
"396" 33.8352926067474 "2600" "OR"
"397" 32.4433348282048 "2600" "OR"
"398" 32.442272922691 "2600" "OR"
"399" 32.6777742539999 "2600" "OR"
"400" 31.9545018088716 "2600" "OR"
"401" 33.7620781574437 "2600" "OR"
"402" 33.2185534108716 "2600" "OR"
"403" 32.7813282830179 "2600" "OR"
"404" 31.7192467417271 "2600" "OR"
"405" 33.327326758953 "2600" "OR"
"406" 32.2937635422906 "2600" "OR"
"407" 32.5780437483963 "2600" "OR"
"408" 33.3827383284998 "2600" "OR"
"409" 32.9215759718824 "2600" "OR"
"410" 32.8921599827476 "2600" "OR"
"411" 34.8960177581813 "2600" "OR"
"412" 34.0273544322398 "2600" "OR"
"413" 33.5358312995296 "2600" "OR"
"414" 33.5537330608573 "2600" "OR"
"415" 34.2138246215011 "2600" "OR"
"416" 32.6982331451557 "2600" "OR"
"417" 31.9813326284694 "2600" "OR"
"418" 32.1203240051833 "2600" "OR"
"419" 34.0590324127924 "2600" "OR"
"420" 31.950603427729 "2600" "OR"
"421" 33.6984124037542 "2600" "OR"
"422" 32.0412477990414 "2600" "OR"
"423" 32.8147823190229 "2600" "OR"
"424" 32.7191917639156 "2600" "OR"
"425" 31.6897195450287 "2600" "OR"
"426" 32.3670199172732 "2600" "OR"
"427" 32.4334599091503 "2600" "OR"
"428" 33.3942986699698 "2600" "OR"
"429" 32.5626241092569 "2600" "OR"
"430" 32.5738015449034 "2600" "OR"
"431" 32.4282981824441 "2600" "OR"
"432" 33.8062026656669 "2600" "OR"
"433" 33.2746010363788 "2600" "OR"
"434" 33.9313196771217 "2600" "OR"
"435" 33.6212817819704 "2600" "OR"
"436" 32.1015267658394 "2600" "OR"
"437" 34.2054453433779 "2600" "OR"
"438" 34.3801757137225 "2600" "OR"
"439" 34.2247594327093 "2600" "OR"
"440" 33.837720011603 "2600" "OR"
"441" 33.8864192436069 "2600" "OR"
"442" 32.5415208071405 "2600" "OR"
"443" 32.8619515876961 "2600" "OR"
"444" 34.3491070677257 "2600" "OR"
"445" 31.3082664008122 "2600" "OR"
"446" 33.596512700863 "2600" "OR"
"447" 33.0529830237823 "2600" "OR"
"448" 32.722803079063 "2600" "OR"
"449" 33.2673116430617 "2600" "OR"
"450" 31.8157792424993 "2600" "OR"
"451" 33.0187890254641 "2600" "OR"
"452" 34.6087643718562 "2600" "OR"
"453" 32.9493163088031 "2600" "OR"
"454" 32.5004398078588 "2600" "OR"
"455" 33.5426591129179 "2600" "OR"
"456" 33.8776961438707 "2600" "OR"
"457" 33.5773984012187 "2600" "OR"
"458" 33.5143409292186 "2600" "OR"
"459" 33.2457884677327 "2600" "OR"
"460" 32.7412540367577 "2600" "OR"
"461" 31.685773174006 "2600" "OR"
"462" 32.9610481515657 "2600" "OR"
"463" 31.8933944950423 "2600" "OR"
"464" 32.1202949479871 "2600" "OR"
"465" 34.4255968286927 "2600" "OR"
"466" 34.0126263579389 "2600" "OR"
"467" 31.9137797985658 "2600" "OR"
"468" 32.2262389035617 "2600" "OR"
"469" 32.3210775001226 "2600" "OR"
"470" 33.9909833169919 "2600" "OR"
"471" 33.9819710625347 "2600" "OR"
"472" 34.4942654724776 "2600" "OR"
"473" 34.5389281239573 "2600" "OR"
"474" 32.9016854077372 "2600" "OR"
"475" 31.6457297018535 "2600" "OR"
"476" 33.2647678081944 "2600" "OR"
"477" 32.8167079099829 "2600" "OR"
"478" 32.27826220428 "2600" "OR"
"479" 33.1884573488088 "2600" "OR"
"480" 32.848740365404 "2600" "OR"
"481" 33.2837313040061 "2600" "OR"
"482" 32.3072845692469 "2600" "OR"
"483" 32.4370695307638 "2600" "OR"
"484" 34.4242444246283 "2600" "OR"
"485" 33.1002789135999 "2600" "OR"
"486" 32.9386119959601 "2600" "OR"
"487" 31.6053255571395 "2600" "OR"
"488" 34.1360213274852 "2600" "OR"
"489" 33.9460264723532 "2600" "OR"
"490" 33.7646304161478 "2600" "OR"
"491" 35.1932973337698 "2600" "OR"
"492" 32.6774374810946 "2600" "OR"
"493" 33.2491600710117 "2600" "OR"
"494" 32.9102852664099 "2600" "OR"
"495" 31.0177149891165 "2600" "OR"
"496" 34.3479225375751 "2600" "OR"
"497" 32.4436261867576 "2600" "OR"
"498" 32.429788774188 "2600" "OR"
"499" 32.9710377931461 "2600" "OR"
"500" 32.5413294338931 "2600" "OR"
"501" 34.4012381319621 "2600" "OR"
"502" 31.8909026348738 "2600" "OR"
"503" 32.5907694424901 "2600" "OR"
"504" 33.3885038161426 "2600" "OR"
"505" 32.7183053014307 "2600" "OR"
"506" 32.9798398718858 "2600" "OR"
"507" 32.4962634596618 "2600" "OR"
"508" 34.0197741820301 "2600" "OR"
"509" 32.1218044126981 "2600" "OR"
"510" 33.0129020092094 "2600" "OR"
"511" 32.5815189452352 "2600" "OR"
"512" 31.8404065224571 "2600" "OR"
"513" 32.6258838150171 "2600" "OR"
"514" 33.0293156355194 "2600" "OR"
"515" 33.2688182178909 "2600" "OR"
"516" 33.1493833690468 "2600" "OR"
"517" 32.6383637080461 "2600" "OR"
"518" 33.1621849358177 "2600" "OR"
"519" 33.5505535486683 "2600" "OR"
"520" 32.9655950581055 "2600" "OR"
"521" 33.1843215783096 "2600" "OR"
"522" 34.2996651183035 "2600" "OR"
"523" 33.6372907990803 "2600" "OR"
"524" 32.797159340623 "2600" "OR"
"525" 33.8114351133927 "2600" "OR"
"526" 32.3432318416155 "2600" "OR"
"527" 34.3591161237498 "2600" "OR"
"528" 34.2364174893755 "2600" "OR"
"529" 33.3840986754031 "2600" "OR"
"530" 33.4943147576479 "2600" "OR"
"531" 32.0080557561266 "2600" "OR"
"532" 32.502890699698 "2600" "OR"
"533" 34.208822822835 "2600" "OR"
"534" 33.5714476316109 "2600" "OR"
"535" 33.664760796852 "2600" "OR"
"536" 32.5836105439901 "2600" "OR"
"537" 34.3425166931066 "2600" "OR"
"538" 33.1381756310135 "2600" "OR"
"539" 33.5924774860164 "2600" "OR"
"540" 33.4476299359465 "2600" "OR"
"541" 32.6434350636601 "2600" "OR"
"542" 32.088011326562 "2600" "OR"
"543" 32.7671869602138 "2600" "OR"
"544" 33.6260091948939 "2600" "OR"
"545" 33.0055520934586 "2600" "OR"
"546" 32.7521824068748 "2600" "OR"
"547" 32.3634726683888 "2600" "OR"
"548" 33.5182487986111 "2600" "OR"
"549" 32.899574089092 "2600" "OR"
"550" 32.4684655583191 "2600" "OR"
"551" 33.0374958679199 "2600" "OR"
"552" 32.6758251419661 "2600" "OR"
"553" 32.0758601642946 "2600" "OR"
"554" 31.4193433120089 "2600" "OR"
"555" 33.7941198945651 "2600" "OR"
"556" 33.2389091946306 "2600" "OR"
"557" 31.8088725880604 "2600" "OR"
"558" 32.1667948142118 "2600" "OR"
"559" 32.7903377961828 "2600" "OR"
"560" 33.0589547122914 "2600" "OR"
"561" 33.570039667021 "2600" "OR"
"562" 33.1373300319464 "2600" "OR"
"563" 34.1344918760144 "2600" "OR"
"564" 34.2708890020006 "2600" "OR"
"565" 32.7443506672591 "2600" "OR"
"566" 32.3321690703896 "2600" "OR"
"567" 33.0290517153454 "2600" "OR"
"568" 32.2493131472665 "2600" "OR"
"569" 33.3829108817543 "2600" "OR"
"570" 35.3639135413412 "2600" "OR"
"571" 32.2880900692297 "2600" "OR"
"572" 33.7435435408271 "2600" "OR"
"573" 31.9579606662624 "2600" "OR"
"574" 32.9082368327019 "2600" "OR"
"575" 32.2627100473291 "2600" "OR"
"576" 32.3561867327692 "2600" "OR"
"577" 33.0911740248339 "2600" "OR"
"578" 32.5015721621822 "2600" "OR"
"579" 32.8262173444196 "2600" "OR"
"580" 34.5618086648963 "2600" "OR"
"581" 33.5889743826618 "2600" "OR"
"582" 32.3258830856569 "2600" "OR"
"583" 33.4858197671546 "2600" "OR"
"584" 32.5883097612822 "2600" "OR"
"585" 33.9017224750073 "2600" "OR"
"586" 32.9763658837233 "2600" "OR"
"587" 31.1691840779207 "2600" "OR"
"588" 32.2884706511078 "2600" "OR"
"589" 31.9086540137346 "2600" "OR"
"590" 34.4621103619799 "2600" "OR"
"591" 32.5569703022379 "2600" "OR"
"592" 33.707121813357 "2600" "OR"
"593" 31.8206413191634 "2600" "OR"
"594" 32.9145291690877 "2600" "OR"
"595" 33.5564763011682 "2600" "OR"
"596" 33.1189024522522 "2600" "OR"
"597" 33.3097670917136 "2600" "OR"
"598" 34.4024359765474 "2600" "OR"
"599" 33.0233327923059 "2600" "OR"
"600" 33.2985593830794 "2600" "OR"
"601" 31.8861450653361 "2600" "OR"
"602" 34.6398343528994 "2600" "OR"
"603" 33.7879510229554 "2600" "OR"
"604" 32.4634575681393 "2600" "OR"
"605" 33.0204684606879 "2600" "OR"
"606" 32.3435844449522 "2600" "OR"
"607" 32.649389127759 "2600" "OR"
"608" 33.7872095838385 "2600" "OR"
"609" 34.3521850122947 "2600" "OR"
"610" 31.8418564445297 "2600" "OR"
"611" 33.4170664938268 "2600" "OR"
"612" 31.6665674805607 "2600" "OR"
"613" 32.0150416334413 "2600" "OR"
"614" 33.6607780041478 "2600" "OR"
"615" 32.3003498449057 "2600" "OR"
"616" 33.0884487693327 "2600" "OR"
"617" 31.7635787617684 "2600" "OR"
"618" 35.2291861357763 "2600" "OR"
"619" 34.2987795926963 "2600" "OR"
"620" 31.5682629881717 "2600" "OR"
"621" 32.1901180871806 "2600" "OR"
"622" 34.5427025267461 "2600" "OR"
"623" 31.1542925695525 "2600" "OR"
"624" 34.1103292095729 "2600" "OR"
"625" 31.8907454646361 "2600" "OR"
"626" 32.5306888027432 "2600" "OR"
"627" 34.4577842806473 "2600" "OR"
"628" 32.3093377826101 "2600" "OR"
"629" 32.7301076405214 "2600" "OR"
"630" 31.6980521544279 "2600" "OR"
"631" 32.5244684429923 "2600" "OR"
"632" 33.5713642227645 "2600" "OR"
"633" 32.1055658926648 "2600" "OR"
"634" 33.4574977245452 "2600" "OR"
"635" 32.6363727105575 "2600" "OR"
"636" 31.4419801066595 "2600" "OR"
"637" 31.8236678747437 "2600" "OR"
"638" 33.1396353067343 "2600" "OR"
"639" 34.0155684280464 "2600" "OR"
"640" 33.5003163274177 "2600" "OR"
"641" 31.9554806964003 "2600" "OR"
"642" 33.3388231971057 "2600" "OR"
"643" 33.7390190675945 "2600" "OR"
"644" 32.4920005955746 "2600" "OR"
"645" 32.1407892995195 "2600" "OR"
"646" 31.6320773771745 "2600" "OR"
"647" 31.7072355158284 "2600" "OR"
"648" 31.2598442987914 "2600" "OR"
"649" 32.6770024198201 "2600" "OR"
"650" 32.6245549254549 "2600" "OR"
"651" 33.3153792422328 "2600" "OR"
"652" 33.4635452148468 "2600" "OR"
"653" 32.5609443076869 "2600" "OR"
"654" 32.1495896664659 "2600" "OR"
"655" 31.829327757173 "2600" "OR"
"656" 32.7839002175373 "2600" "OR"
"657" 34.5204463437155 "2600" "OR"
"658" 34.0138755545798 "2600" "OR"
"659" 31.8132452905442 "2600" "OR"
"660" 33.225268404405 "2600" "OR"
"661" 32.6989418917558 "2600" "OR"
"662" 32.5053590535931 "2600" "OR"
"663" 32.6875096928608 "2600" "OR"
"664" 31.0917272658216 "2600" "OR"
"665" 33.5015989014737 "2600" "OR"
"666" 33.4018739719477 "2600" "OR"
"667" 33.8502254103866 "2600" "OR"
