"Balanced_accuracy" "Threshold" "Group"
"1764" "0.958517326285353" "4000" "OR"
"1765" "0.945426470588235" "4000" "OR"
"1766" "0.951990930091107" "4000" "OR"
"1767" "0.950734798476734" "4000" "OR"
"1768" "0.972314461708437" "4000" "OR"
"1769" "0.94012987012987" "4000" "OR"
"1770" "0.944306873286949" "4000" "OR"
"1771" "0.944029509390041" "4000" "OR"
"1772" "0.959310966810967" "4000" "OR"
"1773" "0.944060596765601" "4000" "OR"
"1774" "0.956737637362637" "4000" "OR"
"1775" "0.934592723453018" "4000" "OR"
"1776" "0.947757092878061" "4000" "OR"
"1777" "0.930950771951009" "4000" "OR"
"1778" "0.961868347338936" "4000" "OR"
"1779" "0.938105438184664" "4000" "OR"
"1780" "0.9400881374055" "4000" "OR"
"1781" "0.937849635717049" "4000" "OR"
"1782" "0.957918869160567" "4000" "OR"
"1783" "0.948393075130504" "4000" "OR"
"1784" "0.957965631248364" "4000" "OR"
"1785" "0.966368200506009" "4000" "OR"
"1786" "0.961266891891892" "4000" "OR"
"1787" "0.944229772368718" "4000" "OR"
"1788" "0.953955774617539" "4000" "OR"
"1789" "0.950600108225108" "4000" "OR"
"1790" "0.93710119047619" "4000" "OR"
"1791" "0.925521429885257" "4000" "OR"
"1792" "0.937155112044818" "4000" "OR"
"1793" "0.942537385922111" "4000" "OR"
"1794" "0.94204297063653" "4000" "OR"
"1795" "0.955167220113852" "4000" "OR"
"1796" "0.93110473985474" "4000" "OR"
"1797" "0.950005175090564" "4000" "OR"
"1798" "0.952386564428264" "4000" "OR"
"1799" "0.966239270786684" "4000" "OR"
"1800" "0.944015326560732" "4000" "OR"
"1801" "0.959946850253645" "4000" "OR"
"1802" "0.953903656037195" "4000" "OR"
"1803" "0.934286987522282" "4000" "OR"
"1804" "0.927667253998374" "4000" "OR"
"1805" "0.953241779940816" "4000" "OR"
"1806" "0.951420744250779" "4000" "OR"
"1807" "0.931972325587126" "4000" "OR"
"1808" "0.932657651672595" "4000" "OR"
"1809" "0.95187558356676" "4000" "OR"
"1810" "0.937843005481763" "4000" "OR"
"1811" "0.924346147852459" "4000" "OR"
"1812" "0.945172215513771" "4000" "OR"
"1813" "0.950897018857171" "4000" "OR"
"1814" "0.954449167741388" "4000" "OR"
"1815" "0.940028228412953" "4000" "OR"
"1816" "0.93434316840128" "4000" "OR"
"1817" "0.933909660600837" "4000" "OR"
"1818" "0.939735244310437" "4000" "OR"
"1819" "0.963155142633562" "4000" "OR"
"1820" "0.931766271187524" "4000" "OR"
"1821" "0.962437638848643" "4000" "OR"
"1822" "0.937029381645131" "4000" "OR"
"1823" "0.924952506199542" "4000" "OR"
"1824" "0.954625316113906" "4000" "OR"
"1825" "0.945161104845979" "4000" "OR"
"1826" "0.937008948545296" "4000" "OR"
"1827" "0.956494815668203" "4000" "OR"
"1828" "0.934214229422746" "4000" "OR"
"1829" "0.903003529038012" "4000" "OR"
"1830" "0.929617465023144" "4000" "OR"
"1831" "0.943018468236451" "4000" "OR"
"1832" "0.92925436491613" "4000" "OR"
"1833" "0.964539807088194" "4000" "OR"
"1834" "0.947288377129933" "4000" "OR"
"1835" "0.94826420890937" "4000" "OR"
"1836" "0.949681941992725" "4000" "OR"
"1837" "0.943312330013249" "4000" "OR"
"1838" "0.934378445953161" "4000" "OR"
"1839" "0.934707939119704" "4000" "OR"
"1840" "0.944435631015859" "4000" "OR"
"1841" "0.954556530185707" "4000" "OR"
"1842" "0.96013934068251" "4000" "OR"
"1843" "0.95439845780224" "4000" "OR"
"1844" "0.920076024341916" "4000" "OR"
"1845" "0.951128871128871" "4000" "OR"
"1846" "0.953217088605085" "4000" "OR"
"1847" "0.960647893772894" "4000" "OR"
"1848" "0.95072305631058" "4000" "OR"
"1849" "0.93985784074138" "4000" "OR"
"1850" "0.962539697579075" "4000" "OR"
"1851" "0.946237417435138" "4000" "OR"
"1852" "0.959380504552918" "4000" "OR"
"1853" "0.953509838867054" "4000" "OR"
"1854" "0.946449518223712" "4000" "OR"
"1855" "0.955912318153068" "4000" "OR"
"1856" "0.945518382650174" "4000" "OR"
"1857" "0.953313632865422" "4000" "OR"
"1858" "0.961597222222222" "4000" "OR"
"1859" "0.949059846152829" "4000" "OR"
"1860" "0.932692147543617" "4000" "OR"
"1861" "0.963282732447818" "4000" "OR"
"1862" "0.945313596882386" "4000" "OR"
"1863" "0.961579954865959" "4000" "OR"
"1864" "0.95283663124095" "4000" "OR"
"1865" "0.938589253883372" "4000" "OR"
"1866" "0.935967914438503" "4000" "OR"
"1867" "0.934288202219237" "4000" "OR"
"1868" "0.940367382623694" "4000" "OR"
"1869" "0.951242357287743" "4000" "OR"
"1870" "0.935038542787594" "4000" "OR"
"1871" "0.950736683725298" "4000" "OR"
"1872" "0.937410551618394" "4000" "OR"
"1873" "0.970515157675974" "4000" "OR"
"1874" "0.953369738657927" "4000" "OR"
"1875" "0.951544021812048" "4000" "OR"
"1876" "0.934769625626606" "4000" "OR"
"1877" "0.945456336872903" "4000" "OR"
"1878" "0.954630403257963" "4000" "OR"
"1879" "0.94258599823116" "4000" "OR"
"1880" "0.93658239487941" "4000" "OR"
"1881" "0.953283231474408" "4000" "OR"
"1882" "0.937764057235798" "4000" "OR"
"1883" "0.966850490196078" "4000" "OR"
"1884" "0.946168512859689" "4000" "OR"
"1885" "0.943981601731602" "4000" "OR"
"1886" "0.940335910005028" "4000" "OR"
"1887" "0.939056983497211" "4000" "OR"
"1888" "0.966737516592912" "4000" "OR"
"1889" "0.944324063805447" "4000" "OR"
"1890" "0.937924608993157" "4000" "OR"
"1891" "0.956879004007374" "4000" "OR"
"1892" "0.953147175536881" "4000" "OR"
"1893" "0.96099736008773" "4000" "OR"
"1894" "0.940188126863649" "4000" "OR"
"1895" "0.954915966386555" "4000" "OR"
"1896" "0.94056316074817" "4000" "OR"
"1897" "0.949083874604276" "4000" "OR"
"1898" "0.961640202985161" "4000" "OR"
"1899" "0.946751832844575" "4000" "OR"
"1900" "0.960799539170507" "4000" "OR"
"1901" "0.934010157826571" "4000" "OR"
"1902" "0.964473173884939" "4000" "OR"
"1903" "0.948787242169595" "4000" "OR"
"1904" "0.955999710228919" "4000" "OR"
"1905" "0.95651735032309" "4000" "OR"
"1906" "0.956034798534798" "4000" "OR"
"1907" "0.947142771967965" "4000" "OR"
"1908" "0.944355497575374" "4000" "OR"
"1909" "0.946131241578822" "4000" "OR"
"1910" "0.942762605042017" "4000" "OR"
"1911" "0.943374336673018" "4000" "OR"
"1912" "0.949377523668087" "4000" "OR"
"1913" "0.936588913728096" "4000" "OR"
"1914" "0.958524488241044" "4000" "OR"
"1915" "0.954957736760393" "4000" "OR"
"1916" "0.945731411594555" "4000" "OR"
"1917" "0.94157495256167" "4000" "OR"
"1918" "0.938954113676366" "4000" "OR"
"1919" "0.935448800487937" "4000" "OR"
"1920" "0.951749421556173" "4000" "OR"
"1921" "0.94107640718172" "4000" "OR"
"1922" "0.940865953320151" "4000" "OR"
"1923" "0.952599702637653" "4000" "OR"
"1924" "0.949362099105932" "4000" "OR"
"1925" "0.951440583236249" "4000" "OR"
"1926" "0.920579264570627" "4000" "OR"
"1927" "0.945600108225108" "4000" "OR"
"1928" "0.950937471499616" "4000" "OR"
"1929" "0.955868486984237" "4000" "OR"
"1930" "0.961304442429549" "4000" "OR"
"1931" "0.946701810715568" "4000" "OR"
"1932" "0.974132354853156" "4000" "OR"
"1933" "0.946032591414944" "4000" "OR"
"1934" "0.953568476510839" "4000" "OR"
"1935" "0.934788970101829" "4000" "OR"
"1936" "0.947613768384625" "4000" "OR"
"1937" "0.949806159402934" "4000" "OR"
"1938" "0.950516232962345" "4000" "OR"
"1939" "0.95183671105258" "4000" "OR"
"1940" "0.943692928598952" "4000" "OR"
"1941" "0.936514125242573" "4000" "OR"
"1942" "0.953116003075312" "4000" "OR"
"1943" "0.939506716401878" "4000" "OR"
"1944" "0.955898256925063" "4000" "OR"
"1945" "0.930885986033045" "4000" "OR"
"1946" "0.932188750133485" "4000" "OR"
"1947" "0.953115832354447" "4000" "OR"
"1948" "0.957181228592233" "4000" "OR"
"1949" "0.955778851129895" "4000" "OR"
"1950" "0.940394596548297" "4000" "OR"
"1951" "0.957078597643932" "4000" "OR"
"1952" "0.929801462904911" "4000" "OR"
"1953" "0.952134724857685" "4000" "OR"
"1954" "0.964402948357015" "4000" "OR"
"1955" "0.963315018315018" "4000" "OR"
"1956" "0.942220834101666" "4000" "OR"
"1957" "0.966013126658288" "4000" "OR"
"1958" "0.932203002168609" "4000" "OR"
"1959" "0.939850601834424" "4000" "OR"
"1960" "0.949846437056041" "4000" "OR"
"1961" "0.951071297381708" "4000" "OR"
"1962" "0.935703229114233" "4000" "OR"
"1963" "0.95772238514174" "4000" "OR"
"1964" "0.957781862745098" "4000" "OR"
"1965" "0.951787377707681" "4000" "OR"
"1966" "0.953998668814845" "4000" "OR"
"1967" "0.951020700146087" "4000" "OR"
"1968" "0.953740818355623" "4000" "OR"
"1969" "0.951475387299541" "4000" "OR"
"1970" "0.94579359659597" "4000" "OR"
"1971" "0.941978609625668" "4000" "OR"
"1972" "0.941104362153415" "4000" "OR"
"1973" "0.943859084880924" "4000" "OR"
"1974" "0.939118717789646" "4000" "OR"
"1975" "0.957493870099225" "4000" "OR"
"1976" "0.944885162276054" "4000" "OR"
"1977" "0.957953380091377" "4000" "OR"
"1978" "0.930337519416369" "4000" "OR"
"1979" "0.962433533758331" "4000" "OR"
"1980" "0.95664145863624" "4000" "OR"
"1981" "0.960379009676554" "4000" "OR"
"1982" "0.934303412809724" "4000" "OR"
"1983" "0.929965539846372" "4000" "OR"
"1984" "0.942788110402126" "4000" "OR"
"1985" "0.931068563789152" "4000" "OR"
"1986" "0.95196178168237" "4000" "OR"
"1987" "0.944059237331296" "4000" "OR"
"1988" "0.950253004427577" "4000" "OR"
"1989" "0.9561876114082" "4000" "OR"
"1990" "0.943932072829132" "4000" "OR"
"1991" "0.947575746567682" "4000" "OR"
"1992" "0.928484440922771" "4000" "OR"
"1993" "0.957170000208039" "4000" "OR"
"1994" "0.937830120543593" "4000" "OR"
"1995" "0.943166952264777" "4000" "OR"
"1996" "0.949569327731092" "4000" "OR"
"1997" "0.934567285760834" "4000" "OR"
"1998" "0.960703357100416" "4000" "OR"
"1999" "0.950394730717311" "4000" "OR"
"2000" "0.952392722793702" "4000" "OR"
"2001" "0.979180035650624" "6000" "OR"
"2002" "0.95728021978022" "6000" "OR"
"2003" "0.939837662337662" "6000" "OR"
"2004" "0.948494983277592" "6000" "OR"
"2005" "0.960552517657781" "6000" "OR"
"2006" "0.954553689064559" "6000" "OR"
"2007" "0.969404761904762" "6000" "OR"
"2008" "1" "6000" "OR"
"2009" "0.971746031746032" "6000" "OR"
"2010" "0.973538780060519" "6000" "OR"
"2011" "0.956615384615385" "6000" "OR"
"2012" "0.972699805068226" "6000" "OR"
"2013" "0.943838968049494" "6000" "OR"
"2014" "0.971666666666667" "6000" "OR"
"2015" "0.9575" "6000" "OR"
"2016" "0.949852564102564" "6000" "OR"
"2017" "0.966443734015345" "6000" "OR"
"2018" "0.951109307359307" "6000" "OR"
"2019" "0.971574074074074" "6000" "OR"
"2020" "0.948085901027077" "6000" "OR"
"2021" "0.962276612276612" "6000" "OR"
"2022" "0.97725" "6000" "OR"
"2023" "0.956673076923077" "6000" "OR"
"2024" "0.943569257539846" "6000" "OR"
"2025" "0.985185185185185" "6000" "OR"
"2026" "0.967449559533958" "6000" "OR"
"2027" "0.972307692307692" "6000" "OR"
"2028" "0.962713963963964" "6000" "OR"
"2029" "0.966850430993654" "6000" "OR"
"2030" "0.969146825396825" "6000" "OR"
"2031" "0.944162710096921" "6000" "OR"
"2032" "0.978365384615385" "6000" "OR"
"2033" "0.961098090052718" "6000" "OR"
"2034" "0.966203117144294" "6000" "OR"
"2035" "0.970816326530612" "6000" "OR"
"2036" "0.958270988270988" "6000" "OR"
"2037" "0.954774720893142" "6000" "OR"
"2038" "0.934119352869353" "6000" "OR"
"2039" "0.961060606060606" "6000" "OR"
"2040" "0.917359307359307" "6000" "OR"
"2041" "0.956090491752256" "6000" "OR"
"2042" "0.945375457875458" "6000" "OR"
"2043" "0.974985507246377" "6000" "OR"
"2044" "0.95982905982906" "6000" "OR"
"2045" "0.950454822954823" "6000" "OR"
"2046" "0.952416666666667" "6000" "OR"
"2047" "0.943040718970951" "6000" "OR"
"2048" "0.956767959709136" "6000" "OR"
"2049" "0.969230769230769" "6000" "OR"
"2050" "0.96338931106733" "6000" "OR"
"2051" "0.954564102564103" "6000" "OR"
"2052" "0.945940170940171" "6000" "OR"
"2053" "0.96603657262278" "6000" "OR"
"2054" "0.978667108753316" "6000" "OR"
"2055" "0.966666666666667" "6000" "OR"
"2056" "0.965641025641026" "6000" "OR"
"2057" "0.948494560994561" "6000" "OR"
"2058" "0.961540032679739" "6000" "OR"
"2059" "0.965238095238095" "6000" "OR"
"2060" "0.930454064454064" "6000" "OR"
"2061" "0.973600891861762" "6000" "OR"
"2062" "0.951061448871046" "6000" "OR"
"2063" "0.970586830049746" "6000" "OR"
"2064" "0.950064102564103" "6000" "OR"
"2065" "0.951270655270655" "6000" "OR"
"2066" "0.974736842105263" "6000" "OR"
"2067" "0.961269841269841" "6000" "OR"
"2068" "0.964615384615385" "6000" "OR"
"2069" "0.936535224832639" "6000" "OR"
"2070" "0.950740847387906" "6000" "OR"
"2071" "0.975" "6000" "OR"
"2072" "0.977777777777778" "6000" "OR"
"2073" "0.969082125603865" "6000" "OR"
"2074" "0.972314814814815" "6000" "OR"
"2075" "0.959247745008615" "6000" "OR"
"2076" "0.965487017432097" "6000" "OR"
"2077" "0.955921264351497" "6000" "OR"
"2078" "0.973476523476523" "6000" "OR"
"2079" "0.94750666000666" "6000" "OR"
"2080" "0.975652173913043" "6000" "OR"
"2081" "0.975885057471264" "6000" "OR"
"2082" "0.967667887667888" "6000" "OR"
"2083" "0.958684697655286" "6000" "OR"
"2084" "0.975047619047619" "6000" "OR"
"2085" "0.957477272727273" "6000" "OR"
"2086" "0.963675213675214" "6000" "OR"
"2087" "0.992307692307692" "6000" "OR"
"2088" "0.925836021277198" "6000" "OR"
"2089" "0.96465145965146" "6000" "OR"
"2090" "0.946662874249081" "6000" "OR"
"2091" "0.980871212121212" "6000" "OR"
"2092" "0.931742577597841" "6000" "OR"
"2093" "0.959093034128097" "6000" "OR"
"2094" "0.954055535257581" "6000" "OR"
"2095" "0.944626696832579" "6000" "OR"
"2096" "0.976923076923077" "6000" "OR"
"2097" "0.967296918767507" "6000" "OR"
"2098" "0.938679738562092" "6000" "OR"
"2099" "0.957805023923445" "6000" "OR"
"2100" "0.947825926086796" "6000" "OR"
"2101" "0.966706278470984" "6000" "OR"
"2102" "0.960432993730408" "6000" "OR"
"2103" "0.952662513842746" "6000" "OR"
"2104" "0.940595694799659" "6000" "OR"
"2105" "0.950204634335069" "6000" "OR"
"2106" "0.97125" "6000" "OR"
"2107" "0.95479797979798" "6000" "OR"
"2108" "0.960456389452333" "6000" "OR"
"2109" "0.971944975633829" "6000" "OR"
"2110" "0.961367064308241" "6000" "OR"
"2111" "0.967735507246377" "6000" "OR"
"2112" "0.91760498960499" "6000" "OR"
"2113" "0.9731031543052" "6000" "OR"
"2114" "0.965843578058948" "6000" "OR"
"2115" "0.957486263736264" "6000" "OR"
"2116" "0.955194805194805" "6000" "OR"
"2117" "0.946157289002558" "6000" "OR"
"2118" "0.960364414996768" "6000" "OR"
"2119" "0.964172494172494" "6000" "OR"
"2120" "0.964104973973395" "6000" "OR"
"2121" "0.97030303030303" "6000" "OR"
"2122" "0.965185185185185" "6000" "OR"
"2123" "0.965041824510124" "6000" "OR"
"2124" "0.947868421052632" "6000" "OR"
"2125" "0.959047619047619" "6000" "OR"
"2126" "0.96140350877193" "6000" "OR"
"2127" "0.967093837535014" "6000" "OR"
"2128" "0.9625269844899" "6000" "OR"
"2129" "0.96147619047619" "6000" "OR"
"2130" "0.975216783216783" "6000" "OR"
"2131" "0.96696047008547" "6000" "OR"
"2132" "0.952118147029979" "6000" "OR"
"2133" "0.969434225195095" "6000" "OR"
"2134" "0.970506072874494" "6000" "OR"
"2135" "0.952471306471307" "6000" "OR"
"2136" "0.956209190572781" "6000" "OR"
"2137" "0.953857808857809" "6000" "OR"
"2138" "0.974871829958037" "6000" "OR"
"2139" "0.95239739870059" "6000" "OR"
"2140" "0.939159925851028" "6000" "OR"
"2141" "0.972272727272727" "6000" "OR"
"2142" "0.968866459627329" "6000" "OR"
"2143" "0.966534391534391" "6000" "OR"
"2144" "0.948959064327485" "6000" "OR"
"2145" "0.963526570048309" "6000" "OR"
"2146" "0.953056722689076" "6000" "OR"
"2147" "0.950397485080989" "6000" "OR"
"2148" "0.955387985915369" "6000" "OR"
"2149" "0.963675213675214" "6000" "OR"
"2150" "0.97025641025641" "6000" "OR"
"2151" "0.98164877757901" "6000" "OR"
"2152" "0.962564102564103" "6000" "OR"
"2153" "0.94514652014652" "6000" "OR"
"2154" "0.967710622710623" "6000" "OR"
"2155" "0.963034188034188" "6000" "OR"
"2156" "0.949794330775789" "6000" "OR"
"2157" "0.955231900452489" "6000" "OR"
"2158" "0.968469498910675" "6000" "OR"
"2159" "0.963222724987431" "6000" "OR"
"2160" "0.968711484593838" "6000" "OR"
"2161" "0.9731031543052" "6000" "OR"
"2162" "0.946106719367589" "6000" "OR"
"2163" "0.960439486139283" "6000" "OR"
"2164" "0.962106719367589" "6000" "OR"
"2165" "0.942895262632105" "6000" "OR"
"2166" "0.968662464985994" "6000" "OR"
"2167" "0.980005411255411" "6000" "OR"
"2168" "0.962708818958819" "6000" "OR"
"2169" "0.968045112781955" "6000" "OR"
"2170" "0.940741957194777" "6000" "OR"
"2171" "0.969940476190476" "6000" "OR"
"2172" "0.975598290598291" "6000" "OR"
"2173" "0.964461484593838" "6000" "OR"
"2174" "0.948667408891194" "6000" "OR"
"2175" "0.975714285714286" "6000" "OR"
"2176" "0.943068006554849" "6000" "OR"
"2177" "0.962091307814992" "6000" "OR"
"2178" "0.956560382146589" "6000" "OR"
"2179" "0.970833333333333" "6000" "OR"
"2180" "0.93493465993466" "6000" "OR"
"2181" "0.970222264663441" "6000" "OR"
"2182" "0.979562091503268" "6000" "OR"
"2183" "0.962380217821394" "6000" "OR"
"2184" "0.960382275202668" "6000" "OR"
"2185" "0.96459373959374" "6000" "OR"
"2186" "0.967706476530006" "6000" "OR"
"2187" "0.963591036414566" "6000" "OR"
"2188" "0.955590062111801" "6000" "OR"
"2189" "0.983307692307692" "6000" "OR"
"2190" "0.968462301587302" "6000" "OR"
"2191" "0.980208333333333" "6000" "OR"
"2192" "0.966671671165092" "6000" "OR"
"2193" "0.956528706800446" "6000" "OR"
"2194" "0.951442307692308" "6000" "OR"
"2195" "0.950577698163905" "6000" "OR"
"2196" "0.956249746275322" "6000" "OR"
"2197" "0.956082628369073" "6000" "OR"
"2198" "0.97215873015873" "6000" "OR"
"2199" "0.973439153439153" "6000" "OR"
"2200" "0.94871114996115" "6000" "OR"
"2201" "0.947996267018006" "6000" "OR"
"2202" "0.976550116550117" "6000" "OR"
"2203" "0.954787265443812" "6000" "OR"
"2204" "0.974498746867168" "6000" "OR"
"2205" "0.966060606060606" "6000" "OR"
"2206" "0.978454878454878" "6000" "OR"
"2207" "0.994117647058824" "6000" "OR"
"2208" "0.940959595959596" "6000" "OR"
"2209" "0.970652173913043" "6000" "OR"
"2210" "0.945905239687848" "6000" "OR"
"2211" "0.970204929479123" "6000" "OR"
"2212" "0.954958761282291" "6000" "OR"
"2213" "0.972469526087947" "6000" "OR"
"2214" "0.953438228438228" "6000" "OR"
"2215" "0.986425339366516" "6000" "OR"
"2216" "0.973631047315258" "6000" "OR"
"2217" "0.972851851851852" "6000" "OR"
"2218" "0.97756862745098" "6000" "OR"
"2219" "0.975095238095238" "6000" "OR"
"2220" "0.950516208519617" "6000" "OR"
"2221" "0.960864464482886" "6000" "OR"
"2222" "0.962428571428571" "6000" "OR"
"2223" "0.97634033379238" "6000" "OR"
"2224" "0.971462962962963" "6000" "OR"
"2225" "0.961630757954287" "6000" "OR"
"2226" "0.950014245014245" "6000" "OR"
"2227" "0.950092592592593" "6000" "OR"
"2228" "0.984389140271493" "6000" "OR"
"2229" "0.939945054945055" "6000" "OR"
"2230" "0.948839869281046" "6000" "OR"
"2231" "0.952142857142857" "6000" "OR"
"2232" "0.96608734402852" "6000" "OR"
"2233" "0.926992086860508" "6000" "OR"
"2234" "0.970107142857143" "6000" "OR"
"2235" "0.958243521184698" "6000" "OR"
"2236" "0.958751970055162" "6000" "OR"
"2237" "0.969692515864128" "6000" "OR"
"2238" "0.932307692307692" "6000" "OR"
"2239" "0.985500841750842" "6000" "OR"
"2240" "0.981547619047619" "6000" "OR"
"2241" "0.938386089613711" "6000" "OR"
"2242" "0.967440476190476" "6000" "OR"
"2243" "0.95304118993135" "6000" "OR"
"2244" "0.936692598766902" "6000" "OR"
"2245" "0.970575757575758" "6000" "OR"
"2246" "0.966673076923077" "6000" "OR"
"2247" "0.959455280713862" "6000" "OR"
"2248" "0.953760406260406" "6000" "OR"
"2249" "0.976107526881721" "6000" "OR"
"2250" "0.947257850508625" "6000" "OR"
"2251" "0.956816326530612" "6000" "OR"
"2252" "0.969875776397516" "6000" "OR"
"2253" "0.966309523809524" "6000" "OR"
"2254" "0.962317139001349" "6000" "OR"
"2255" "0.970829170829171" "6000" "OR"
"2256" "0.975238095238095" "6000" "OR"
"2257" "0.955421245421245" "6000" "OR"
"2258" "0.970819278760455" "6000" "OR"
"2259" "0.952322880371661" "6000" "OR"
"2260" "0.986666666666667" "6000" "OR"
"2261" "0.96313779357897" "6000" "OR"
"2262" "0.957711274233013" "6000" "OR"
"2263" "0.979040404040404" "6000" "OR"
"2264" "0.988461538461539" "6000" "OR"
"2265" "0.942991452991453" "6000" "OR"
"2266" "0.958595142602496" "6000" "OR"
"2267" "0.957404867222539" "6000" "OR"
"2268" "0.929108309990663" "6000" "OR"
"2269" "0.974583333333333" "6000" "OR"
"2270" "0.970652173913044" "6000" "OR"
"2271" "0.972312599681021" "6000" "OR"
"2272" "0.954584449790399" "6000" "OR"
"2273" "0.984210526315789" "6000" "OR"
"2274" "0.964401154401154" "6000" "OR"
"2275" "0.959959843796051" "6000" "OR"
"2276" "0.958790849673202" "6000" "OR"
"2277" "0.974768518518519" "6000" "OR"
"2278" "0.961262077294686" "6000" "OR"
"2279" "0.97515873015873" "6000" "OR"
"2280" "0.970019607843137" "6000" "OR"
"2281" "0.953190052700922" "6000" "OR"
"2282" "0.961985884034664" "6000" "OR"
"2283" "0.96015350877193" "6000" "OR"
"2284" "0.951047619047619" "6000" "OR"
"2285" "0.985641025641026" "6000" "OR"
"2286" "0.963924963924964" "6000" "OR"
"2287" "0.9625" "6000" "OR"
"2288" "0.990117647058824" "6000" "OR"
"2289" "0.959612152553329" "6000" "OR"
"2290" "0.953373015873016" "6000" "OR"
"2291" "0.97811004784689" "6000" "OR"
"2292" "0.961937802064844" "6000" "OR"
"2293" "0.960570175438596" "6000" "OR"
"2294" "0.947114650055826" "6000" "OR"
"2295" "0.977272727272727" "6000" "OR"
"2296" "0.947186984555406" "6000" "OR"
"2297" "0.955416666666667" "6000" "OR"
"2298" "0.958989599667618" "6000" "OR"
"2299" "0.943380952380952" "6000" "OR"
"2300" "0.973979266347687" "6000" "OR"
"2301" "0.970810904071774" "6000" "OR"
"2302" "0.963988095238095" "6000" "OR"
"2303" "0.950681419063698" "6000" "OR"
"2304" "0.96387987012987" "6000" "OR"
"2305" "0.955389016018307" "6000" "OR"
"2306" "0.969320728291316" "6000" "OR"
"2307" "0.965446127946128" "6000" "OR"
"2308" "0.980833333333333" "6000" "OR"
"2309" "0.958796296296296" "6000" "OR"
"2310" "0.956725274725275" "6000" "OR"
"2311" "0.953503075871497" "6000" "OR"
"2312" "0.970744878660377" "6000" "OR"
"2313" "0.962307692307692" "6000" "OR"
"2314" "0.952560677595741" "6000" "OR"
"2315" "0.944226425748165" "6000" "OR"
"2316" "0.963" "6000" "OR"
"2317" "0.967203898050975" "6000" "OR"
"2318" "0.942724867724868" "6000" "OR"
"2319" "0.973579365079365" "6000" "OR"
"2320" "0.925742447516641" "6000" "OR"
"2321" "0.948308270676692" "6000" "OR"
"2322" "0.965939153439153" "6000" "OR"
"2323" "0.961780267662621" "6000" "OR"
"2324" "0.934643119393506" "6000" "OR"
"2325" "0.925595238095238" "6000" "OR"
"2326" "0.933126420269035" "6000" "OR"
"2327" "0.978963963963964" "6000" "OR"
"2328" "0.962297297297297" "6000" "OR"
"2329" "0.963322192513369" "6000" "OR"
"2330" "0.961236589497459" "6000" "OR"
"2331" "0.944206349206349" "6000" "OR"
"2332" "0.970833333333333" "6000" "OR"
"2333" "0.947768520046197" "6000" "OR"
"2334" "0.961211214259995" "6000" "OR"
"2335" "0.955416666666667" "6000" "OR"
"2336" "0.935805860805861" "6000" "OR"
"2337" "0.954297392938366" "6000" "OR"
"2338" "0.971904761904762" "6000" "OR"
"2339" "0.96952380952381" "6000" "OR"
"2340" "0.952609987341445" "6000" "OR"
"2341" "0.963039952823235" "6000" "OR"
"2342" "0.962887022397892" "6000" "OR"
"2343" "0.97038961038961" "6000" "OR"
"2344" "0.982903439153439" "6000" "OR"
"2345" "0.942666666666667" "6000" "OR"
"2346" "0.965423465423465" "6000" "OR"
"2347" "0.945883521512812" "6000" "OR"
"2348" "0.951225441225441" "6000" "OR"
"2349" "0.96218487394958" "6000" "OR"
"2350" "0.958590367965368" "6000" "OR"
"2351" "0.954675417175417" "6000" "OR"
"2352" "0.936415003424359" "6000" "OR"
"2353" "0.962916666666667" "6000" "OR"
"2354" "0.940494157258863" "6000" "OR"
"2355" "0.906064704058125" "6000" "OR"
"2356" "0.98" "6000" "OR"
"2357" "0.93837962962963" "6000" "OR"
"2358" "0.965399698340875" "6000" "OR"
"2359" "0.964632890773864" "6000" "OR"
"2360" "0.951902173913043" "6000" "OR"
"2361" "0.965241003384226" "6000" "OR"
"2362" "0.976" "6000" "OR"
"2363" "0.966266209000763" "6000" "OR"
"2364" "0.968353705118411" "6000" "OR"
"2365" "0.967164021164021" "6000" "OR"
"2366" "0.970999417249417" "6000" "OR"
"2367" "0.973589466089466" "6000" "OR"
"2368" "0.944607843137255" "6000" "OR"
"2369" "0.939292939602537" "6000" "OR"
"2370" "0.974571428571429" "6000" "OR"
"2371" "0.961620251965521" "6000" "OR"
"2372" "0.965659090909091" "6000" "OR"
"2373" "0.970443404634581" "6000" "OR"
"2374" "0.960160427807487" "6000" "OR"
"2375" "0.969350427350427" "6000" "OR"
"2376" "0.974463649096002" "6000" "OR"
"2377" "0.975464285714286" "6000" "OR"
"2378" "0.985026737967915" "6000" "OR"
"2379" "0.962666666666667" "6000" "OR"
"2380" "0.941213878713879" "6000" "OR"
"2381" "0.929730158730159" "6000" "OR"
"2382" "0.978409090909091" "6000" "OR"
"2383" "0.960303544494721" "6000" "OR"
"2384" "0.952774193548387" "6000" "OR"
"2385" "0.953824606765783" "6000" "OR"
"2386" "0.946861471861472" "6000" "OR"
"2387" "0.966893915654785" "6000" "OR"
"2388" "0.933592483617451" "6000" "OR"
"2389" "0.971095571095571" "6000" "OR"
"2390" "0.947362040133779" "6000" "OR"
"2391" "0.965255115255115" "6000" "OR"
"2392" "0.975932875186284" "6000" "OR"
"2393" "0.955847953216374" "6000" "OR"
"2394" "0.982666666666667" "6000" "OR"
"2395" "0.951445208386385" "6000" "OR"
"2396" "0.926618479559656" "6000" "OR"
"2397" "0.970909090909091" "6000" "OR"
"2398" "0.96047203765227" "6000" "OR"
"2399" "0.968611111111111" "6000" "OR"
